-0.0,0.0,-90.9,130.0,130.0,130.0
-0.1,0.0,-90.9,130.0,130.0,130.5
-0.1,0.1,-91.0,130.0,130.0,131.0
-0.2,0.1,-91.0,130.0,130.0,131.5
-0.3,0.2,-91.0,130.0,130.0,132.0
-0.4,0.2,-91.1,130.0,130.0,132.5
-0.5,0.3,-91.1,130.0,130.0,133.0
-0.6,0.3,-91.2,130.0,130.0,133.5
-0.7,0.4,-91.2,130.0,130.0,134.0
-0.8,0.4,-91.3,130.0,130.0,134.5
-0.9,0.5,-91.3,130.0,130.0,135.0
-1.0,0.6,-91.4,130.0,130.0,135.5
-1.1,0.6,-91.4,130.0,130.0,136.0
-1.2,0.7,-91.5,130.0,130.0,136.5
-1.3,0.8,-91.6,130.0,130.0,137.0
-1.4,0.8,-91.6,130.0,130.0,137.5
-1.5,0.9,-91.7,130.0,130.0,138.0
-1.7,1.0,-91.7,130.0,130.0,138.5
-1.8,1.0,-91.8,130.0,130.0,139.0
-1.9,1.1,-91.9,130.0,130.0,139.5
-2.1,1.2,-91.9,130.0,130.0,140.0
0.1,0.0,-90.9,130.0,130.5,130.0
-0.0,0.1,-91.0,130.0,130.5,130.5
-0.1,0.1,-91.0,130.0,130.5,131.0
-0.2,0.2,-91.0,130.0,130.5,131.5
-0.2,0.2,-91.1,130.0,130.5,132.0
-0.3,0.3,-91.1,130.0,130.5,132.5
-0.4,0.3,-91.2,130.0,130.5,133.0
-0.5,0.4,-91.2,130.0,130.5,133.5
-0.6,0.4,-91.3,130.0,130.5,134.0
-0.7,0.5,-91.3,130.0,130.5,134.5
-0.8,0.5,-91.4,130.0,130.5,135.0
-0.9,0.6,-91.4,130.0,130.5,135.5
-1.0,0.7,-91.5,130.0,130.5,136.0
-1.1,0.7,-91.5,130.0,130.5,136.5
-1.2,0.8,-91.6,130.0,130.5,137.0
-1.3,0.9,-91.7,130.0,130.5,137.5
-1.5,0.9,-91.7,130.0,130.5,138.0
-1.6,1.0,-91.8,130.0,130.5,138.5
-1.7,1.1,-91.8,130.0,130.5,139.0
-1.9,1.2,-91.9,130.0,130.5,139.5
-2.0,1.2,-92.0,130.0,130.5,140.0
0.1,0.1,-91.0,130.0,131.0,130.0
0.1,0.1,-91.0,130.0,131.0,130.5
-0.0,0.2,-91.0,130.0,131.0,131.0
-0.1,0.2,-91.1,130.0,131.0,131.5
-0.2,0.3,-91.1,130.0,131.0,132.0
-0.2,0.3,-91.2,130.0,131.0,132.5
-0.3,0.4,-91.2,130.0,131.0,133.0
-0.4,0.4,-91.3,130.0,131.0,133.5
-0.5,0.5,-91.3,130.0,131.0,134.0
-0.6,0.5,-91.4,130.0,131.0,134.5
-0.7,0.6,-91.4,130.0,131.0,135.0
-0.8,0.6,-91.5,130.0,131.0,135.5
-0.9,0.7,-91.5,130.0,131.0,136.0
-1.0,0.8,-91.6,130.0,131.0,136.5
-1.2,0.8,-91.6,130.0,131.0,137.0
-1.3,0.9,-91.7,130.0,131.0,137.5
-1.4,1.0,-91.8,130.0,131.0,138.0
-1.5,1.1,-91.8,130.0,131.0,138.5
-1.6,1.1,-91.9,130.0,131.0,139.0
-1.8,1.2,-91.9,130.0,131.0,139.5
-1.9,1.3,-92.0,130.0,131.0,140.0
0.2,0.1,-91.0,130.0,131.5,130.0
0.2,0.2,-91.0,130.0,131.5,130.5
0.1,0.2,-91.1,130.0,131.5,131.0
-0.0,0.3,-91.1,130.0,131.5,131.5
-0.1,0.3,-91.2,130.0,131.5,132.0
-0.2,0.4,-91.2,130.0,131.5,132.5
-0.3,0.4,-91.3,130.0,131.5,133.0
-0.3,0.5,-91.3,130.0,131.5,133.5
-0.4,0.5,-91.4,130.0,131.5,134.0
-0.5,0.6,-91.4,130.0,131.5,134.5
-0.6,0.6,-91.5,130.0,131.5,135.0
-0.7,0.7,-91.5,130.0,131.5,135.5
-0.9,0.8,-91.6,130.0,131.5,136.0
-1.0,0.8,-91.6,130.0,131.5,136.5
-1.1,0.9,-91.7,130.0,131.5,137.0
-1.2,1.0,-91.7,130.0,131.5,137.5
-1.3,1.0,-91.8,130.0,131.5,138.0
-1.4,1.1,-91.9,130.0,131.5,138.5
-1.6,1.2,-91.9,130.0,131.5,139.0
-1.7,1.3,-92.0,130.0,131.5,139.5
-1.8,1.3,-92.1,130.0,131.5,140.0
0.3,0.2,-91.0,130.0,132.0,130.0
0.2,0.2,-91.1,130.0,132.0,130.5
0.2,0.3,-91.1,130.0,132.0,131.0
0.1,0.3,-91.2,130.0,132.0,131.5
-0.0,0.4,-91.2,130.0,132.0,132.0
-0.1,0.4,-91.3,130.0,132.0,132.5
-0.2,0.5,-91.3,130.0,132.0,133.0
